0.001575
0.126237
0.248930
0.367738
0.480807
0.586374
0.685639
0.771045
0.844420
0.904617
0.950699
0.981945
0.998115
0.997979
0.982269
0.951232
0.905351
0.845342
0.769654
0.684049
0.587769
0.482318
0.369340
0.246816
0.124072
-0.000607
-0.125277
-0.247992
-0.366838
-0.483382
-0.588752
-0.684934
-0.770429
-0.843901
-0.904204
-0.951606
-0.982496
-0.998055
-0.998040
-0.982450
-0.951530
-0.904099
-0.843769
-0.770271
-0.684754
-0.588552
-0.483166
-0.366608
-0.247753
-0.125032
