51522.121094
51522.246094
51522.371094
51522.496094
51522.621094
51522.746094
51522.875000
51523.000000
51523.125000
51523.250000
51523.375000
51523.500000
51523.628906
51523.753906
51523.878906
51524.003906
51524.128906
51524.253906
51524.382812
51524.507812
51524.632812
51524.757812
51524.882812
51525.011719
51525.136719
51525.261719
51525.386719
51525.511719
51525.636719
51525.765625
51525.890625
51526.015625
51526.140625
51526.265625
51526.390625
51526.519531
51526.644531
51526.769531
51526.894531
51527.019531
51527.144531
51527.273438
51527.398438
51527.523438
51527.648438
51527.773438
51527.898438
51528.027344
51528.152344
51528.277344
